,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2023-04-25,102.59,102.58,102.6,461968.0
2023-04-26,104.95,104.93,104.96,535357.0
2023-04-27,109.67,109.66,109.69,869037.0
2023-04-28,105.48,105.47,105.49,977527.0
2023-05-01,102.05,102.04,102.05,562254.0
2023-05-02,103.66,103.65,103.66,596358.0
2023-05-03,103.66,103.65,103.66,543182.0
2023-05-04,104.0,103.99,104.0,351307.0
2023-05-05,105.66,105.65,105.66,419659.0
2023-05-08,105.82,105.81,105.83,381026.0
2023-05-09,106.64,106.63,106.64,328123.0
2023-05-10,110.22,110.21,110.23,619813.0
2023-05-11,112.17,112.17,112.18,579407.0
2023-05-12,110.27,110.26,110.27,391957.0
2023-05-15,111.25,111.24,111.25,412626.0
2023-05-16,113.41,113.4,113.41,520863.0
2023-05-17,115.48,115.47,115.48,498080.0
2023-05-18,118.16,118.15,118.16,525522.0
2023-05-19,116.27,116.26,116.27,385152.0
2023-05-22,115.03,115.02,115.04,559877.0
2023-05-23,115.02,115.01,115.02,454734.0
2023-05-24,116.78,116.77,116.78,471810.0
2023-05-25,115.02,115.01,115.02,462958.0
2023-05-26,120.09,120.08,120.09,719913.0
2023-05-30,121.69,121.68,121.69,476109.0
2023-05-31,120.64,120.63,120.64,423255.0
2023-06-01,122.78,122.77,122.78,386540.0
2023-06-02,124.3,124.29,124.3,454081.0
2023-06-05,125.3,125.29,125.3,343938.0
2023-06-06,126.59,126.59,126.6,348206.0
2023-06-07,121.24,121.23,121.25,648046.0
2023-06-08,124.23,124.22,124.23,473898.0
2023-06-09,123.47,123.46,123.48,390364.0
2023-06-12,126.66,126.65,126.66,349176.0
2023-06-13,126.65,126.64,126.66,377747.0
2023-06-14,126.44,126.43,126.44,344857.0
2023-06-15,127.08,127.07,127.09,398210.0
2023-06-16,125.54,125.53,125.55,482270.0
2023-06-20,125.81,125.8,125.81,361969.0
2023-06-21,124.83,124.82,124.84,371391.0
2023-06-22,130.12,130.11,130.12,678580.0
2023-06-23,129.34,129.33,129.34,515306.0
2023-06-26,127.37,127.35,127.38,425514.0
2023-06-27,129.16,129.15,129.16,330272.0
2023-06-28,129.1,129.09,129.11,381981.0
2023-06-29,127.95,127.94,127.96,292876.0
2023-06-30,130.29,130.28,130.3,354169.0
2023-07-03,130.25,130.25,130.26,204078.0
2023-07-05,130.38,130.37,130.38,239171.0
2023-07-06,128.38,128.37,128.38,263248.0
2023-07-07,129.77,129.76,129.78,303467.0
2023-07-10,127.17,127.17,127.18,463047.0
2023-07-11,128.77,128.76,128.77,375430.0
2023-07-12,130.85,130.85,130.86,385963.0
2023-07-13,134.28,134.27,134.28,427746.0
2023-07-14,134.72,134.71,134.72,390774.0
2023-07-17,133.56,133.55,133.56,343492.0
