,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2024-05-16,473.3,473.23,473.36,83719.0
2024-05-17,471.91,471.84,471.98,55611.0
2024-05-20,468.9,468.83,468.97,62142.0
2024-05-21,464.72,464.68,464.75,67172.0
2024-05-22,467.87,467.79,467.94,54747.0
2024-05-23,465.82,465.78,465.86,64686.0
2024-05-24,478.09,477.96,478.22,69636.0
2024-05-28,479.92,479.91,479.92,54318.0
2024-05-29,474.58,474.36,474.8,43518.0
2024-05-30,466.89,466.85,466.93,61067.0
2024-05-31,467.0,466.86,467.15,72417.0
2024-06-03,477.5,477.49,477.5,62376.0
2024-06-04,476.99,476.97,477.01,37976.0
2024-06-05,495.06,495.05,495.06,93766.0
2024-06-06,493.67,493.52,493.81,65398.0
2024-06-07,492.99,492.89,493.08,45122.0
2024-06-10,502.62,502.6,502.63,49086.0
2024-06-11,507.52,507.45,507.58,48166.0
2024-06-12,508.74,508.66,508.82,63506.0
2024-06-13,504.05,504.0,504.1,41435.0
2024-06-14,504.2,504.16,504.23,36883.0
2024-06-17,506.59,506.48,506.7,51187.0
2024-06-18,499.62,499.52,499.72,58219.0
2024-06-20,501.76,501.64,501.88,49813.0
2024-06-21,494.62,494.56,494.67,76991.0
2024-06-24,498.97,498.96,498.98,75711.0
2024-06-25,510.58,510.57,510.58,66418.0
2024-06-26,513.02,512.92,513.12,43099.0
2024-06-27,519.51,519.39,519.64,52288.0
2024-06-28,504.12,503.89,504.35,65008.0
2024-07-01,504.6,504.59,504.6,58980.0
2024-07-02,509.58,509.53,509.63,37973.0
2024-07-03,509.95,509.89,510.0,27927.0
2024-07-05,539.98,539.9,540.05,131811.0
2024-07-08,529.26,529.13,529.39,81760.0
2024-07-09,529.98,529.91,530.05,50107.0
2024-07-10,534.57,534.46,534.68,57099.0
2024-07-11,512.66,512.57,512.75,92131.0
2024-07-12,498.76,498.59,498.94,117364.0
2024-07-15,496.15,496.11,496.19,63935.0
2024-07-16,489.84,489.77,489.91,77602.0
2024-07-17,461.99,461.97,462.0,172970.0
2024-07-18,475.91,475.84,475.98,112430.0
2024-07-19,476.89,476.78,477.0,87328.0
2024-07-22,487.62,487.61,487.62,64652.0
2024-07-23,488.71,488.61,488.81,49854.0
2024-07-24,461.31,461.3,461.31,95465.0
2024-07-25,453.51,453.4,453.63,109559.0
2024-07-26,465.76,465.65,465.87,81557.0
2024-07-29,465.76,465.69,465.84,62771.0
2024-07-30,463.14,463.11,463.18,61231.0
2024-07-31,474.19,474.11,474.26,98821.0
2024-08-01,497.88,497.82,497.93,278490.0
2024-08-02,488.13,488.02,488.24,133406.0
2024-08-05,476.07,475.94,476.2,119090.0
2024-08-06,494.07,494.05,494.09,131071.0
2024-08-07,488.81,488.58,489.04,129020.0
2024-08-08,509.61,509.6,509.61,97505.0
2024-08-09,517.8,517.76,517.84,77117.0
2024-08-12,516.01,515.92,516.1,57058.0
2024-08-13,528.47,528.39,528.55,82440.0
2024-08-14,526.45,526.34,526.55,62224.0
2024-08-15,537.33,537.26,537.4,74390.0
2024-08-16,527.39,527.3,527.49,87355.0
2024-08-19,529.17,529.14,529.2,57967.0
2024-08-20,526.58,526.55,526.61,42132.0
2024-08-21,535.09,535.0,535.17,80290.0
2024-08-22,532.14,532.1,532.19,83621.0
2024-08-23,527.84,527.67,528.0,59589.0
2024-08-26,521.11,521.04,521.17,50363.0
2024-08-27,519.14,519.06,519.23,31862.0
2024-08-28,516.81,516.66,516.95,49046.0
2024-08-29,518.34,518.2,518.48,47455.0
2024-08-30,521.31,521.17,521.45,43722.0
2024-09-03,511.74,511.7,511.78,67725.0
2024-09-04,512.61,512.58,512.64,45747.0
2024-09-05,516.97,516.85,517.09,46129.0
2024-09-06,500.53,500.35,500.7,79602.0
2024-09-09,504.9,504.77,505.02,44455.0
2024-09-10,504.7,504.69,504.71,43688.0
2024-09-11,511.89,511.82,511.96,54294.0
2024-09-12,525.75,525.74,525.77,62804.0
2024-09-13,524.56,524.51,524.6,48827.0
2024-09-16,533.44,533.28,533.6,50597.0
2024-09-17,536.32,536.29,536.34,56694.0
2024-09-18,537.85,537.75,537.94,53893.0
2024-09-19,559.01,558.89,559.13,83425.0
2024-09-20,561.46,561.34,561.58,81716.0
2024-09-23,564.44,564.41,564.46,58630.0
2024-09-24,563.37,563.34,563.39,57170.0
2024-09-25,568.25,568.25,568.26,94331.0
2024-09-26,567.78,567.7,567.85,75296.0
2024-09-27,567.3,567.21,567.38,43222.0
2024-09-30,572.35,572.32,572.37,50895.0
2024-10-01,576.45,576.38,576.53,90938.0
2024-10-02,572.75,572.68,572.81,32173.0
2024-10-03,582.68,582.56,582.8,68782.0
2024-10-04,595.83,595.82,595.83,77946.0
2024-10-07,584.75,584.73,584.78,61491.0
2024-10-08,592.77,592.71,592.82,38577.0
2024-10-09,590.4,590.33,590.47,55830.0
2024-10-10,583.8,583.75,583.84,41867.0
2024-10-11,589.82,589.8,589.84,51335.0
2024-10-14,590.47,590.34,590.59,44346.0
2024-10-15,586.34,586.27,586.41,50238.0
2024-10-16,576.74,576.68,576.79,62040.0
2024-10-17,576.96,576.92,577.0,43438.0
2024-10-18,576.41,576.37,576.46,41575.0
2024-10-21,575.1,575.03,575.16,40634.0
2024-10-22,581.81,581.75,581.87,43046.0
2024-10-23,563.88,563.66,564.11,72205.0
2024-10-24,567.77,567.77,567.78,35288.0
2024-10-25,573.25,573.25,573.26,55256.0
2024-10-28,578.24,577.99,578.49,49989.0
2024-10-29,593.48,593.45,593.5,67766.0
2024-10-30,592.04,592.03,592.04,136109.0
2024-10-31,567.53,567.37,567.69,152807.0
2024-11-01,567.01,566.85,567.16,86349.0
2024-11-04,560.72,560.65,560.79,67833.0
2024-11-05,572.12,572.11,572.12,49570.0
2024-11-06,572.05,572.04,572.05,103429.0
2024-11-07,591.61,591.5,591.71,84469.0
2024-11-08,589.42,589.34,589.5,50569.0
2024-11-11,583.37,583.32,583.41,54976.0
2024-11-12,584.72,584.58,584.85,100227.0
2024-11-13,580.01,579.9,580.13,54908.0
2024-11-14,577.07,577.03,577.1,50060.0
2024-11-15,554.16,554.07,554.25,96435.0
2024-11-18,554.35,554.3,554.4,70506.0
2024-11-19,560.96,560.82,561.09,43043.0
2024-11-20,565.38,565.37,565.38,47929.0
2024-11-21,563.43,563.42,563.44,59522.0
2024-11-22,559.04,558.93,559.14,47111.0
2024-11-25,565.19,565.12,565.26,58394.0
2024-11-26,573.38,573.26,573.49,56594.0
2024-11-27,569.37,569.24,569.5,34785.0
2024-11-29,574.36,574.25,574.47,32613.0
2024-12-02,592.8,592.67,592.92,61752.0
2024-12-03,613.58,613.52,613.64,85283.0
2024-12-04,613.48,613.45,613.51,72943.0
2024-12-05,608.79,608.62,608.96,40563.0
2024-12-06,623.75,623.65,623.84,81878.0
2024-12-09,613.7,613.58,613.81,53002.0
2024-12-10,619.51,619.47,619.55,45662.0
2024-12-11,632.61,632.47,632.74,58490.0
2024-12-12,630.78,630.75,630.81,37739.0
2024-12-13,620.27,620.2,620.33,37226.0
2024-12-16,624.32,624.23,624.4,51431.0
2024-12-17,619.33,619.22,619.44,47201.0
2024-12-18,597.64,597.6,597.69,72521.0
2024-12-19,595.49,595.35,595.63,60237.0
2024-12-20,584.6,584.29,584.91,101142.0
2024-12-23,599.93,599.89,599.98,49219.0
2024-12-24,607.63,607.37,607.9,22511.0
2024-12-26,603.32,603.25,603.38,30150.0
2024-12-27,599.86,599.73,599.99,36866.0
2024-12-30,590.99,590.9,591.08,33779.0
2024-12-31,585.69,585.54,585.83,26195.0
2025-01-02,599.21,599.13,599.29,61377.0
2025-01-03,604.38,604.29,604.48,50375.0
2025-01-06,630.33,630.32,630.34,75252.0
2025-01-07,617.82,617.76,617.88,62036.0
2025-01-08,610.73,610.6,610.86,50076.0
2025-01-10,616.04,616.01,616.06,118928.0
2025-01-13,608.13,607.98,608.28,57540.0
2025-01-14,594.38,594.32,594.45,71786.0
2025-01-15,616.84,616.72,616.95,69908.0
2025-01-16,611.3,611.29,611.3,39588.0
2025-01-17,612.81,612.67,612.95,83102.0
2025-01-21,616.41,616.35,616.47,51260.0
2025-01-22,623.48,623.45,623.5,60055.0
2025-01-23,636.42,636.35,636.49,45430.0
2025-01-24,647.39,647.27,647.51,102208.0
